,plot_id,x,y,project_id,Strata
2275,11376,206130,886950,3130,99
2276,11381,1279560,1674090,3130,99
2277,11386,1459950,1220100,3130,99
2278,11391,1687590,1562250,3130,99
2279,11396,77910,2393220,3130,99
2280,11401,-1392840,2274420,3130,99
2281,11406,-1873020,2041770,3130,99
2282,11411,269310,1496490,3130,99
2283,11416,-1262130,2022270,3130,99
2284,11421,-996210,1818570,3130,99
2285,11426,-1736040,2882130,3130,99
2286,11431,-612570,1742310,3130,99
2287,11436,-855000,1090590,3130,99
2288,11441,-722670,2237100,3130,99
2289,11446,-1643730,1686240,3130,99
2290,11451,232650,1816110,3130,99
2291,11456,-764370,2318430,3130,99
2292,11461,1773240,2124840,3130,99
2293,11466,-597180,831510,3130,99
2294,11471,2007840,2654370,3130,99
2295,11476,-120150,2646210,3130,99
2296,11481,-1601940,2606910,3130,99
2297,11486,480,927840,3130,99
2298,11491,-724230,2498790,3130,99
2299,11496,-1025400,2047800,3130,99
2300,11501,124590,2295180,3130,99
2301,11506,1634700,2066340,3130,99
2302,11511,1456860,1805640,3130,99
2303,11516,-2105460,2750700,3130,99
2304,11521,-168930,1517400,3130,99
2305,11526,-1966950,2704170,3130,99
2306,11531,-1967880,3001380,3130,99
2307,11536,685140,2440020,3130,99
2308,11541,777600,2002680,3130,99
2309,11546,305040,2457630,3130,99
2310,11551,173430,1224840,3130,99
2311,11556,173490,1726140,3130,99
2312,11561,958050,1500660,3130,99
2313,11566,-2078610,2133570,3130,99
2314,11571,-618600,1146180,3130,99
2315,11576,620430,2013600,3130,99
2316,11581,-884640,1652970,3130,99
2317,11586,-413400,1511280,3130,99
2318,11591,-458280,2498430,3130,99
2319,11596,319350,2402340,3130,99
2320,11601,694350,1641480,3130,99
2321,11606,1478460,1337160,3130,99
2322,11611,-332940,1164030,3130,99
2323,11616,424740,1117410,3130,99
2324,11621,-1197900,1888560,3130,99
2325,11626,-1453560,1333440,3130,99
2326,11631,919380,1220130,3130,99
2327,11636,-670080,2248470,3130,99
2328,11641,611370,2670600,3130,99
2329,11646,888330,1430490,3130,99
2330,11651,-1391520,2315160,3130,99
2331,11656,313380,1366050,3130,99
2332,11661,-751140,2664270,3130,99
2333,11666,-935010,1132920,3130,99
2334,11671,1802160,1966740,3130,99
2335,11676,-1053300,1049010,3130,99
2336,11681,-1590870,1403970,3130,99
2337,11686,-1959930,1746750,3130,99
2338,11691,480750,1396950,3130,99
2339,11696,-1193220,2379930,3130,99
2340,11701,-1493940,1520340,3130,99
2341,11706,165570,1623120,3130,99
2342,11711,-1767060,2262210,3130,99
2343,11716,474960,2135820,3130,99
2344,11721,-337200,2080890,3130,99
2345,11726,-27660,2570880,3130,99
2346,11731,1238160,1203630,3130,99
2347,11736,-996240,1603650,3130,99
2348,11741,-424650,1392060,3130,99
2349,11746,1874100,2582940,3130,99
2350,11751,-785910,2802180,3130,99
2351,11756,245340,1069110,3130,99
2352,11761,1565040,364260,3130,99
2353,11766,1684770,2412690,3130,99
2354,11771,1966710,2257050,3130,99
2355,11776,-1326120,2236080,3130,99
2356,11781,-1853820,1453860,3130,99
2357,11786,1451370,1298880,3130,99
2358,11791,653040,2136810,3130,99
2359,11796,433770,1318170,3130,99
2360,11801,-2232030,1786800,3130,99
2361,11806,-783930,2685690,3130,99
2362,11811,-241830,1512060,3130,99
2363,11816,1181790,1643550,3130,99
2364,11821,-500010,1593600,3130,99
2365,11826,-1764030,2548500,3130,99
2366,11831,-397380,744570,3130,99
2367,11836,-1673370,1722000,3130,99
2368,11841,-1963500,2067240,3130,99
2369,11846,358410,1233960,3130,99
2370,11851,-35460,942300,3130,99
2371,11856,1146270,2132790,3130,99
2372,11861,179490,2191380,3130,99
2373,11866,-1952820,2291520,3130,99
2374,11871,-1383690,2258430,3130,99
2375,11876,680100,2600370,3130,99
2376,11881,-68910,1884990,3130,99
2377,11886,487650,2613750,3130,99
2378,11891,-369630,2089830,3130,99
2379,11896,-1116420,1649640,3130,99
2380,11901,-2239830,2463240,3130,99
2381,11906,-439200,2709870,3130,99
2382,11911,1923270,2439750,3130,99
2383,11916,-1091790,1240230,3130,99
2384,11921,-2121300,2473230,3130,99
2385,11926,-57690,2210580,3130,99
2386,11931,-1113090,2168820,3130,99
2387,11936,-2051490,2757990,3130,99
2388,11941,-90690,1308420,3130,99
2389,11946,-251850,2285100,3130,99
2390,11951,-550320,1244760,3130,99
2391,11956,787620,2717760,3130,99
2392,11961,-1086270,2739780,3130,99
2393,11966,-246960,2088120,3130,99
2394,11971,593100,1196310,3130,99
2395,11976,1132650,2128950,3130,99
2396,11981,442020,2146110,3130,99
2397,11986,-400860,2380290,3130,99
2398,11991,-1089030,2174310,3130,99
2399,11996,1480950,1538850,3130,99
2400,12001,1531290,551280,3130,99
2401,12006,-1583490,1196700,3130,99
2402,12011,-1554540,1348410,3130,99
2403,12016,-1350270,2227560,3130,99
2404,12021,-1616580,2050440,3130,99
2405,12026,-532230,2697150,3130,99
2406,12031,526710,1445070,3130,99
2407,12036,-1466190,2042910,3130,99
2408,12041,-1500960,2530200,3130,99
2409,12046,123870,2364270,3130,99
2410,12051,-704460,964800,3130,99
2411,12056,-1965630,1454310,3130,99
2412,12061,1454430,1408530,3130,99
2413,12066,1083210,2054250,3130,99
2414,12071,510390,2295330,3130,99
2415,12076,1243020,1696500,3130,99
2416,12081,-251280,1693260,3130,99
2417,12086,-2239380,2343180,3130,99
2418,12091,-625440,2392890,3130,99
2419,12096,-1692030,1630740,3130,99
2420,12101,-1308570,2366340,3130,99
2421,12106,-720030,1652160,3130,99
2422,12111,-1052280,1304460,3130,99
2423,12116,1516170,1262370,3130,99
2424,12121,165720,855930,3130,99
2425,12126,1723500,2642550,3130,99
2426,12131,1751040,1998180,3130,99
2427,12136,-807450,2431020,3130,99
2428,12141,503430,2265330,3130,99
2429,12146,828780,992370,3130,99
2430,12151,-1466010,2400270,3130,99
2431,12156,45000,2866320,3130,99
2432,12161,36360,2189070,3130,99
2433,12166,-952650,2942820,3130,99
2434,12171,-822360,1162800,3130,99
2435,12176,104100,1762860,3130,99
2436,12181,401880,2282370,3130,99
2437,12186,-1790670,2107890,3130,99
2438,12191,-860220,981960,3130,99
2439,12196,-154950,1903800,3130,99
2440,12201,1385970,2046060,3130,99
2441,12206,419130,2703450,3130,99
2442,12211,-1473960,1663020,3130,99
2443,12216,-430230,2009880,3130,99
2444,12221,727080,1312170,3130,99
2445,12226,-320340,2825040,3130,99
2446,12231,127920,1793160,3130,99
2447,12236,1793820,1652940,3130,99
2448,12241,163500,957780,3130,99
2449,12246,-1305270,1130520,3130,99
2450,12251,-1913010,1831710,3130,99
2451,12256,-518730,2350290,3130,99
2452,12261,857340,1636350,3130,99
2453,12266,-429570,2560620,3130,99
2454,12271,-73680,1157280,3130,99
2455,12276,-1957710,2612130,3130,99
2456,12281,-1923270,1305120,3130,99
2457,12286,1534800,327360,3130,99
2458,12291,-53580,1477470,3130,99
2459,12296,-409950,1126500,3130,99
2460,12301,-2209470,1757550,3130,99
2461,12306,-1717740,2110740,3130,99
2462,12311,-1638060,1387950,3130,99
2463,12316,-825900,889890,3130,99
2464,12321,303810,1459950,3130,99
2465,12326,-66840,2289870,3130,99
2466,12331,450990,966960,3130,99
2467,12336,-1094700,1302360,3130,99
2468,12341,-215430,980100,3130,99
2469,12346,1644120,1539780,3130,99
2470,12351,559530,1051140,3130,99
2471,12356,-2060910,2485470,3130,99
2472,12361,601980,2105010,3130,99
2473,12366,177840,2485590,3130,99
2474,12371,35130,1871280,3130,99
2475,12376,868620,2360490,3130,99
2476,12381,579990,2088810,3130,99
2477,12386,970860,1755510,3130,99
2478,12391,1171950,1206330,3130,99
2479,12396,772230,2530560,3130,99
2480,12401,-2037600,2690070,3130,99
2481,12406,801840,1192110,3130,99
2482,12411,719280,1206240,3130,99
2483,12416,-627000,1861800,3130,99
2484,12421,-1574100,2124480,3130,99
2485,12426,188940,1738230,3130,99
2486,12431,-432450,1810860,3130,99
2487,12436,-310830,1863270,3130,99
2488,12441,-456840,859470,3130,99
2489,12446,432330,2794890,3130,99
2490,12451,49680,2596500,3130,99
2491,12456,-1828620,2245650,3130,99
2492,12461,-2095020,1546020,3130,99
2493,12466,2043480,2604660,3130,99
2494,12471,-542040,2137380,3130,99
2495,12476,964950,1846950,3130,99
2496,12481,637140,1967310,3130,99
2497,12486,1058040,1585710,3130,99
2498,12491,-1921530,1563600,3130,99
2499,12496,-79260,2040000,3130,99
2500,12501,-942000,1290870,3130,99
2501,12506,2114730,2897490,3130,99
2502,12511,-1170870,1797630,3130,99
2503,12516,-2233770,1696230,3130,99
2504,12521,-1737300,2677890,3130,99
2505,12526,-369810,1433760,3130,99
2506,12531,1577430,464820,3130,99
2507,12536,487380,1890930,3130,99
2508,12541,-369090,1027590,3130,99
2509,12546,1357620,2183370,3130,99
2510,12551,1474410,2147280,3130,99
2511,12556,-1904700,1815720,3130,99
2512,12561,-1693260,1906200,3130,99
2513,12566,-334920,2707470,3130,99
2514,12571,-477540,2347950,3130,99
2515,12576,-1774440,2658930,3130,99
2516,12581,-1042050,2387010,3130,99
2517,12586,-381210,1075830,3130,99
2518,12591,-404580,1561530,3130,99
2519,12596,707550,1611330,3130,99
2520,12601,-599970,2479170,3130,99
2521,12606,-868530,2645310,3130,99
2522,12611,-1371270,2536320,3130,99
2523,12616,-916440,1279680,3130,99
2524,12621,399990,1427580,3130,99
2525,12626,1791360,2086410,3130,99
2526,12631,-1036800,2827980,3130,99
2527,12636,190290,1105230,3130,99
2528,12641,-1317120,1438440,3130,99
2529,12646,-1706940,2935110,3130,99
2530,12651,994290,2496090,3130,99
2531,12656,1432680,1241640,3130,99
2532,12661,-972750,1734780,3130,99
2533,12666,949050,2317920,3130,99
2534,12671,-1699500,2636640,3130,99
2535,12676,537420,2290890,3130,99
2536,12681,-1974150,2836890,3130,99
2537,12686,-1941000,2550060,3130,99
2538,12691,385860,2731440,3130,99
2539,12696,1075170,1299990,3130,99
2540,12701,-914760,1471590,3130,99
2541,12706,-98490,2543730,3130,99
2542,12711,-1697250,2256990,3130,99
2543,12716,398610,2253390,3130,99
2544,12721,-786630,2097810,3130,99
2545,12726,-983820,1299990,3130,99
2546,12731,135810,1429920,3130,99
2547,12736,-1752270,2792070,3130,99
2548,12741,1541550,1281300,3130,99
2549,12746,1012200,2088210,3130,99
2550,12751,954870,2452500,3130,99
2551,12756,-1519140,2636250,3130,99
2552,12761,-212550,2265570,3130,99
2553,12766,195990,1837290,3130,99
2554,12771,644460,1060920,3130,99
2555,12776,-1670340,2872410,3130,99
2556,12781,1182660,1093980,3130,99
2557,12786,-1684710,1772040,3130,99
2558,12791,319020,896010,3130,99
2559,12796,-554790,1506330,3130,99
2560,12801,-1897590,2457750,3130,99
2561,12806,1247520,1546050,3130,99
2562,12811,-684450,969180,3130,99
2563,12816,-1183230,1977630,3130,99
2564,12821,-624150,808050,3130,99
2565,12826,1257120,1017480,3130,99
2566,12831,682170,1483680,3130,99
2567,12836,686010,1581660,3130,99
2568,12841,-451080,2350410,3130,99
2569,12846,853410,1984770,3130,99
2570,12851,698760,1314600,3130,99
2571,12856,1340880,747510,3130,99
2572,12861,229680,740940,3130,99
2573,12866,1935330,2594730,3130,99
2574,12871,-1921170,2474820,3130,99
2575,12876,-818880,945360,3130,99
2576,12881,469620,2026080,3130,99
2577,12886,-848280,1521990,3130,99
2578,12891,-1618410,2472510,3130,99
2579,12896,1284960,965640,3130,99
2580,12901,-1399920,1805610,3130,99
2581,12906,-1187820,2449140,3130,99
2582,12911,-657990,1428780,3130,99
2583,12916,-1773180,2086500,3130,99
2584,12921,-1160370,1110270,3130,99
2585,12926,-457320,2889270,3130,99
2586,12931,-1861710,2818920,3130,99
2587,12936,772440,1727790,3130,99
2588,12941,-1152960,2152050,3130,99
2589,12946,1593690,2059680,3130,99
2590,12951,-343620,1026180,3130,99
2591,12956,-610890,1386330,3130,99
2592,12961,334230,2214930,3130,99
2593,12966,-1485840,1160160,3130,99
2594,12971,1112220,1218210,3130,99
2595,12976,1735350,2404980,3130,99
2596,12981,-1344060,2330460,3130,99
2597,12986,1497960,2273850,3130,99
2598,12991,-974370,1749450,3130,99
2599,12996,1638990,2603250,3130,99
2600,13001,-2142600,2225280,3130,99
2601,13006,-1701840,3017700,3130,99
2602,13011,1253370,1082640,3130,99
2603,13016,-2098410,2557470,3130,99
2604,13021,-363180,2082780,3130,99
2605,13026,-1461780,2098500,3130,99
2606,13031,149100,750090,3130,99
2607,13036,935580,2134050,3130,99
2608,13041,1571130,2530710,3130,99
2609,13046,-1454070,1680390,3130,99
2610,13051,-317850,2381310,3130,99
2611,13056,886020,1225140,3130,99
2612,13061,1544460,2009100,3130,99
2613,13066,33090,1168740,3130,99
2614,13071,-1148490,1205190,3130,99
2615,13076,824730,1527180,3130,99
2616,13081,-719220,2379810,3130,99
2617,13086,652740,2257530,3130,99
2618,13091,888870,1916400,3130,99
2619,13096,-40680,1666470,3130,99
2620,13101,-1686450,1376790,3130,99
2621,13106,1069050,2013930,3130,99
2622,13111,-606660,1694970,3130,99
2623,13116,-756540,1584780,3130,99
2624,13121,195210,2525190,3130,99
2625,13126,236100,1106520,3130,99
2626,13131,-1610670,1747800,3130,99
2627,13136,-641850,2643240,3130,99
2628,13141,1174080,1230240,3130,99
2629,13146,-184050,1087080,3130,99
2630,13151,759660,1312380,3130,99
2631,13156,-1381020,1944930,3130,99
2632,13161,-1328220,2629740,3130,99
2633,13166,-579000,1466460,3130,99
2634,13171,486690,1406580,3130,99
2635,13176,-1270380,2975160,3130,99
2636,13181,-1884930,2782590,3130,99
2637,13186,785820,2100390,3130,99
2638,13191,-1448910,2602020,3130,99
2639,13196,-88740,1970850,3130,99
2640,13201,-1484430,1096920,3130,99
2641,13206,631200,1605690,3130,99
2642,13211,90360,929760,3130,99
2643,13216,-314130,559350,3130,99
2644,13221,-513510,1779420,3130,99
2645,13226,1819500,2369070,3130,99
2646,13231,-1944180,3115380,3130,99
2647,13236,155490,1023390,3130,99
2648,13241,-1104270,1479930,3130,99
2649,13246,637320,1940520,3130,99
2650,13251,-1213980,2453670,3130,99
2651,13256,-314160,1890360,3130,99
2652,13261,-2102400,3070740,3130,99
2653,13266,306720,2101140,3130,99
2654,13271,719250,1573770,3130,99
2655,13276,-885480,1363290,3130,99
2656,13281,646740,1370550,3130,99
2657,13286,-1148130,2449740,3130,99
2658,13291,-1910340,1601100,3130,99
2659,13296,755610,2096760,3130,99
2660,13301,681750,2583480,3130,99
2661,13306,-870900,2369160,3130,99
2662,13311,765990,1937130,3130,99
2663,13316,-599940,1386600,3130,99
2664,13321,1735170,1972980,3130,99
2665,13326,929460,1943550,3130,99
2666,13331,-1374990,2210340,3130,99
2667,13336,-1057770,2748480,3130,99
2668,13341,1507560,1228320,3130,99
2669,13346,1196490,1544520,3130,99
2670,13351,1066650,2432040,3130,99
2671,13356,-441690,1699680,3130,99
2672,13361,-825060,2050440,3130,99
2673,13366,-1608840,1678830,3130,99
2674,13371,-1894380,2685330,3130,99
2675,13376,-1549800,1994040,3130,99
2676,13381,1944000,2587020,3130,99
2677,13386,-111510,2338140,3130,99
2678,13391,-1128900,1127400,3130,99
2679,13396,304830,923400,3130,99
2680,13401,348420,2351520,3130,99
2681,13406,-419250,2451750,3130,99
2682,13411,-1570560,1748580,3130,99
2683,13416,1003740,1195410,3130,99
2684,13421,-1045890,2299920,3130,99
2685,13426,-774390,1248780,3130,99
2686,13431,255030,1999230,3130,99
2687,13436,-1094940,1834920,3130,99
2688,13441,-1549200,1552290,3130,99
2689,13446,697290,2575440,3130,99
2690,13451,-1636860,1281480,3130,99
2691,13456,1713180,1581600,3130,99
2692,13461,-682830,1573950,3130,99
2693,13466,-1776930,2537370,3130,99
2694,13471,-227670,2084160,3130,99
2695,13476,647250,1395660,3130,99
2696,13481,-291960,2718420,3130,99
2697,13486,-2300700,2269890,3130,99
2698,13491,50910,1987560,3130,99
2699,13496,-749820,2664060,3130,99
2700,13501,-1470000,2707410,3130,99
2701,13506,33570,1104750,3130,99
2702,13511,-1528410,2114160,3130,99
2703,13516,1390590,834960,3130,99
2704,13521,-1221480,2656710,3130,99
2705,13526,-1538100,1164420,3130,99
2706,13531,169230,1003890,3130,99
2707,13536,-920100,2887020,3130,99
2708,13541,-353670,795690,3130,99
2709,13546,437850,2775930,3130,99
2710,13551,-238740,1831740,3130,99
2711,13556,1302270,627210,3130,99
2712,13561,-459090,1403310,3130,99
2713,13566,892350,873600,3130,99
2714,13571,64170,2386050,3130,99
2715,13576,-749760,1361340,3130,99
2716,13581,-1742700,2441850,3130,99
2717,13586,-2180040,1983990,3130,99
2718,13591,-1847550,1878780,3130,99
2719,13596,-187140,1922910,3130,99
2720,13601,1257750,1228200,3130,99
2721,13606,-184650,429900,3130,99
2722,13611,-11580,2568060,3130,99
2723,13616,299880,1838790,3130,99
2724,13621,-245010,1495050,3130,99
2725,13626,1721190,1625700,3130,99
2726,13631,-1243710,1659030,3130,99
2727,13636,-1007040,2322780,3130,99
2728,13641,-627150,1746930,3130,99
2729,13646,-1310910,1588530,3130,99
2730,13651,-120990,1247790,3130,99
2731,13656,990960,2485740,3130,99
2732,13661,2156850,2646180,3130,99
2733,13666,-1359570,2767890,3130,99
2734,13671,-674100,998700,3130,99
2735,13676,1229790,1559160,3130,99
2736,13681,-524610,2867760,3130,99
2737,13686,-681930,2258700,3130,99
2738,13691,878400,1589880,3130,99
2739,13696,725130,1672050,3130,99
2740,13701,-93810,1604490,3130,99
2741,13706,-2040660,2455260,3130,99
2742,13711,-2051220,2795640,3130,99
2743,13716,1521570,1847940,3130,99
2744,13721,-2007060,2282970,3130,99
2745,13726,-344910,2503800,3130,99
2746,13731,-2201460,2016540,3130,99
2747,13736,619380,1653330,3130,99
2748,13741,1539720,2280720,3130,99
2749,13746,73890,1153500,3130,99
2750,13751,-1355970,1168200,3130,99
2751,13756,702420,2373090,3130,99
2752,13761,-1359630,1760430,3130,99
2753,13766,478290,2569380,3130,99
2754,13771,443100,829410,3130,99
2755,13776,-190020,874590,3130,99
2756,13781,2067480,2312970,3130,99
2757,13786,-387660,1812210,3130,99
2758,13791,-536730,834720,3130,99
2759,13796,1618170,1475910,3130,99
2760,13801,-793380,1020840,3130,99
2761,13806,-1020750,2893530,3130,99
2762,13811,-1556940,1199460,3130,99
2763,13816,1616730,2267580,3130,99
2764,13821,-2067330,2168730,3130,99
2765,13826,-1880040,2464230,3130,99
2766,13831,1081800,2257890,3130,99
2767,13836,1589160,2212170,3130,99
2768,13841,-2252790,2251320,3130,99
2769,13846,-699060,1767690,3130,99
2770,13851,394350,2639370,3130,99
2771,13856,-927960,2138790,3130,99
2772,13861,2030280,2800200,3130,99
2773,13866,-1804860,2604930,3130,99
2774,13871,-419430,2527230,3130,99
2775,13876,1421580,1126080,3130,99
2776,13881,-2024190,1566570,3130,99
2777,13886,-1730340,2088840,3130,99
2778,13891,1433430,2018760,3130,99
2779,13896,-517710,1129350,3130,99
2780,13901,-1093440,2934900,3130,99
2781,13906,363720,1894440,3130,99
2782,13911,172440,2688030,3130,99
2783,13916,-1304100,1427490,3130,99
2784,13921,-1374780,2271570,3130,99
2785,13926,-1386330,2763990,3130,99
2786,13931,-1426140,3006210,3130,99
2787,13936,-996690,2917380,3130,99
2788,13941,1033260,1659600,3130,99
2789,13946,2195760,2834100,3130,99
2790,13951,40590,2206620,3130,99
2791,13956,-217320,463890,3130,99
2792,13961,-841320,1837410,3130,99
2793,13966,1303590,2003580,3130,99
2794,13971,-2076900,1983660,3130,99
2795,13976,625860,928110,3130,99
2796,13981,-450690,2715720,3130,99
2797,13986,2006430,2686710,3130,99
2798,13991,-932430,2449170,3130,99
2799,13996,-552390,1720590,3130,99
2800,14001,871260,1794660,3130,99
2801,14006,1630020,1947450,3130,99
2802,14011,254550,2121600,3130,99
2803,14016,17970,1123140,3130,99
2804,14021,-785970,2134770,3130,99
2805,14026,28080,2737110,3130,99
2806,14031,1754100,1959990,3130,99
2807,14036,-126930,2480100,3130,99
2808,14041,-178560,2625030,3130,99
2809,14046,1243590,1498530,3130,99
2810,14051,1190490,1325970,3130,99
2811,14056,245820,2038800,3130,99
2812,14061,-2056800,1391250,3130,99
2813,14066,-1401300,1326180,3130,99
2814,14071,-531630,1642500,3130,99
2815,14076,1062210,1554840,3130,99
2816,14081,-1955940,1943880,3130,99
2817,14086,1564650,1502010,3130,99
2818,14091,1447830,517050,3130,99
2819,14096,1381950,484740,3130,99
2820,14101,1398480,595860,3130,99
2821,14106,958140,1294800,3130,99
2822,14111,-928050,1788480,3130,99
2823,14116,461670,1648230,3130,99
2824,14121,-1060020,2627250,3130,99
2825,14126,-434100,1558830,3130,99
2826,14131,-1279560,1717890,3130,99
2827,14136,-1375020,2923380,3130,99
2828,14141,-73920,686910,3130,99
2829,14146,1497210,1668480,3130,99
2830,14151,-1578060,1986690,3130,99
2831,14156,732900,2295780,3130,99
2832,14161,-205950,2351490,3130,99
2833,14166,-1311180,1018050,3130,99
2834,14171,-2010000,2927850,3130,99
2835,14176,-2098020,1617390,3130,99
2836,14181,1314780,1351920,3130,99
2837,14186,-797340,2277270,3130,99
2838,14191,948510,1468440,3130,99
2839,14196,-811020,907590,3130,99
2840,14201,413130,2792580,3130,99
2841,14206,-1404120,1154970,3130,99
2842,14211,548850,2673600,3130,99
2843,14216,1992600,2530620,3130,99
2844,14221,-1639020,2690190,3130,99
2845,14226,984840,1528680,3130,99
2846,14231,1797270,2227350,3130,99
2847,14236,850590,1346430,3130,99
2848,14241,-992310,1538520,3130,99
2849,14246,165240,1679550,3130,99
2850,14251,629640,1904880,3130,99
2851,14256,653970,1914900,3130,99
2852,14261,-160950,1774380,3130,99
2853,14266,-1155270,2625060,3130,99
2854,14271,1371360,2021190,3130,99
2855,14276,96270,688350,3130,99
2856,14281,-992160,2278020,3130,99
2857,14286,742320,2069460,3130,99
2858,14291,869940,2196090,3130,99
2859,14296,1231410,1809630,3130,99
2860,14301,331800,2070570,3130,99
2861,14306,527130,1089420,3130,99
2862,14311,391950,1643790,3130,99
2863,14316,1194870,2048700,3130,99
2864,14321,-86160,1794150,3130,99
2865,14326,-129660,2281950,3130,99
2866,14331,-1061160,1633530,3130,99
2867,14336,732420,1103820,3130,99
2868,14341,-1640520,1973430,3130,99
2869,14346,-2163330,1757550,3130,99
2870,14351,1341090,1437510,3130,99
2871,14356,1545600,1819410,3130,99
2872,14361,-1575390,2735220,3130,99
2873,14366,936480,954960,3130,99
2874,14371,-1326540,1766760,3130,99
2875,14376,137460,2654340,3130,99
2876,14381,-1249860,1696020,3130,99
2877,14386,431970,2189190,3130,99
2878,14391,807030,2715180,3130,99
2879,14396,1390920,1920690,3130,99
2880,14401,962310,2388390,3130,99
2881,14406,-277620,2687310,3130,99
2882,14411,-115740,1264020,3130,99
2883,14416,-1064970,1198320,3130,99
2884,14421,1479090,1662780,3130,99
2885,14426,-420540,2460330,3130,99
2886,14431,-78660,1063230,3130,99
2887,14436,-141990,522450,3130,99
2888,14441,205920,2838750,3130,99
2889,14446,1736940,1892850,3130,99
2890,14451,-1903590,1280880,3130,99
2891,14456,-682320,1153680,3130,99
2892,14461,-319770,1531080,3130,99
2893,14466,865950,1956870,3130,99
2894,14471,-1501950,2903850,3130,99
2895,14476,-1258440,2299110,3130,99
2896,14481,-174570,1251540,3130,99
2897,14486,-658650,2647350,3130,99
2898,14491,-1127400,1121010,3130,99
2899,14496,2027760,2570940,3130,99
2900,14501,-1951200,1831620,3130,99
2901,14506,-1824840,2076090,3130,99
2902,14511,1070940,1446240,3130,99
2903,14516,-168600,670830,3130,99
2904,14521,398130,1853700,3130,99
2905,14526,1791210,2449170,3130,99
2906,14531,-774300,2712300,3130,99
2907,14536,716250,2432640,3130,99
2908,14541,1739850,1610280,3130,99
2909,14546,-46410,2365380,3130,99
2910,14551,1680420,1861440,3130,99
2911,14556,-2121150,2896320,3130,99
2912,14561,-2108490,3016320,3130,99
2913,14566,690390,1733520,3130,99
2914,14571,-855900,2404800,3130,99
2915,14576,-861090,2657970,3130,99
2916,14581,648240,1821660,3130,99
2917,14586,844110,1307160,3130,99
2918,14591,437100,2221050,3130,99
2919,14596,-679650,2517570,3130,99
2920,14601,-1906320,2672640,3130,99
2921,14606,-76650,2715840,3130,99
2922,14611,-64440,1760550,3130,99
2923,14616,817350,2155890,3130,99
2924,14621,-1333050,1131480,3130,99
2925,14626,31770,2133960,3130,99
2926,14631,-912960,1187010,3130,99
2927,14636,-1719420,3100440,3130,99
2928,14641,683940,1631580,3130,99
2929,14646,537810,1709970,3130,99
2930,14651,710160,1601580,3130,99
2931,14656,-270240,1402620,3130,99
2932,14661,1019970,1803810,3130,99
2933,14666,375420,751500,3130,99
2934,14671,-532140,2219790,3130,99
2935,14676,882030,2267070,3130,99
2936,14681,-1490700,2262510,3130,99
2937,14686,1256880,1274040,3130,99
2938,14691,-1061580,2023680,3130,99
2939,14696,581670,1484280,3130,99
2940,14701,589860,2236350,3130,99
2941,14706,-123900,1154130,3130,99
2942,14711,-1582170,2959380,3130,99
2943,14716,1428210,759330,3130,99
2944,14721,34320,1991430,3130,99
2945,14726,-292590,2190300,3130,99
2946,14731,-1075020,2359710,3130,99
2947,14736,763800,2530590,3130,99
2948,14741,-902580,2627580,3130,99
2949,14746,-1363200,2928330,3130,99
2950,14751,1564110,2375370,3130,99
2951,14756,1968390,2679000,3130,99
2952,14761,-1809060,2103720,3130,99
2953,14766,-1974510,2339550,3130,99
2954,14771,1461240,1196100,3130,99
2955,14776,1262100,1457910,3130,99
2956,14781,-1555890,2449170,3130,99
2957,14786,-2060310,2411280,3130,99
2958,14791,31560,1178460,3130,99
2959,14796,-1566510,2906880,3130,99
2960,14801,1430010,2225880,3130,99
2961,14806,-130470,2750760,3130,99
2962,14811,-1306770,1117440,3130,99
2963,14816,1268460,1055940,3130,99
2964,14821,1671540,2181600,3130,99
2965,14826,-1163100,2089590,3130,99
2966,14831,18180,1721730,3130,99
2967,14836,1738860,1884210,3130,99
2968,14841,-640050,1957560,3130,99
2969,14846,-350430,2272380,3130,99
2970,14851,159060,1440630,3130,99
2971,14856,218010,2579130,3130,99
2972,14861,-2098200,2670240,3130,99
2973,14866,1067730,2130300,3130,99
2974,14871,-19770,1478220,3130,99
2975,14876,-1226580,1583190,3130,99
2976,14881,-506100,1552410,3130,99
2977,14886,-1799760,1853580,3130,99
2978,14891,-919350,2271120,3130,99
2979,14896,-679050,2884260,3130,99
2980,14901,-927120,2817240,3130,99
2981,14906,-496680,2456520,3130,99
2982,14911,-1220070,2477610,3130,99
2983,14916,-1034970,1482840,3130,99
2984,14921,-724050,1839060,3130,99
2985,14926,2007000,2744340,3130,99
2986,14931,1479570,1370460,3130,99
2987,14936,1267350,1622670,3130,99
2988,14941,-1986570,3107880,3130,99
2989,14946,100050,1825620,3130,99
2990,14951,715650,2658420,3130,99
2991,14956,-1318350,1423170,3130,99
2992,14961,-1667040,2603670,3130,99
2993,14966,709920,1497300,3130,99
2994,14971,497790,1493850,3130,99
2995,14976,-1476090,2859810,3130,99
2996,14981,490590,2602620,3130,99
2997,14986,469380,2734890,3130,99
2998,14991,-2002560,2381580,3130,99
2999,14996,1355070,1485840,3130,99
3000,15001,-1544820,1305450,3130,99
3001,15006,-1205400,2142330,3130,99
3002,15011,-1313700,1702170,3130,99
3003,15016,1519110,1574460,3130,99
3004,15021,365880,1198830,3130,99
3005,15026,-782070,2172900,3130,99
3006,15031,-1970250,2340540,3130,99
3007,15036,668040,2171940,3130,99
3008,15041,1337370,1292730,3130,99
3009,15046,330210,2669010,3130,99
3010,15051,-765750,2650620,3130,99
3011,15056,1529940,1455960,3130,99
